title,organization,rating,review_count,difficulty,course_type,duration,skills,url,is_free,language,course_id
Generative AI for Business Analysts,"IBM, SkillUp EdTech",4.717934782608696,7360,Beginner,Specialization,ONE_TO_THREE_MONTHS,"Prompt Engineering, ChatGPT, Generative AI, Business Analysis, Data-Driven Decision-Making, Data Analysis, OpenAI, Artificial Intelligence, Business Process Automation, Stakeholder Communications, Business Requirements, Requirements Elicitation, Large Language Modeling, Program Development, Workflow Management, Business Strategy, Process Optimization, Content Creation, IBM Cloud, Image Analysis",/specializations/generative-ai-for-business-analysts,False,,s12n~b5ZhttC7S3Gby0HOT1xddw
Generative AI for Educators,IBM,4.717992938620315,7364,Beginner,Specialization,ONE_TO_THREE_MONTHS,"Prompt Engineering, ChatGPT, Generative AI, AI Personalization, Data Ethics, OpenAI, Education Software and Technology, Large Language Modeling, Artificial Intelligence, Program Development, Ethical Standards And Conduct, Content Creation, Information Privacy, IBM Cloud, Image Analysis, Emerging Technologies, Virtual Environment, Diversity Awareness, Data Security",/specializations/generative-ai-educators,False,,s12n~ETT-SfOeS0u4duHSxRMgkw
IBM iOS and Android Mobile App Developer,"IBM, SkillUp EdTech",4.609706790123455,6480,Beginner,Professional Certificate,THREE_TO_SIX_MONTHS,"React Native, Prompt Engineering, Software Development Life Cycle, Flutter (Software), Swift Programming, Apple Xcode, Mobile Development, Android Studio, User Centered Design, Android Development, Apple iOS, React Redux, Software Architecture, Development Environment, Git (Version Control System), GitHub, React.js, Cascading Style Sheets (CSS), Android (Operating System), AI Personalization",/professional-certificates/ibm-ios-android-mobile-app-developer-pc,False,,s12n~-wRN5Od6SduyASmOwkxaUQ
IBM Front-End Developer,IBM,4.6118352059925085,6675,Beginner,Professional Certificate,THREE_TO_SIX_MONTHS,"Bootstrap (Front-End Framework), Software Development Life Cycle, User Centered Design, Cloud-Native Computing, React Redux, Software Architecture, Development Environment, NoSQL, Git (Version Control System), GitHub, Webpack, Application Development, MongoDB, React.js, Cascading Style Sheets (CSS), Agile Methodology, Front-End Web Development, Browser Compatibility, HTML and CSS, Engineering Software",/professional-certificates/ibm-frontend-developer,False,,s12n~Xk5jdSFeTAOktBHrjY0Kdw
Financial Markets,Yale University,4.808361581920904,30975,Beginner,Course,ONE_TO_THREE_MONTHS,"Investment Banking, Risk Management, Financial Market, Financial Regulation, Financial Services, Finance, Business Risk Management, Securities (Finance), Financial Policy, Enterprise Risk Management (ERM), Capital Markets, Behavioral Economics, Banking, Corporate Finance, Governance, Investments, Insurance, Underwriting, Derivatives, Market Dynamics",/learn/financial-markets-global,True,,course~SgcGB0YOEeemlQrrzf9X-A
Meta Social Media Marketing,Meta,4.822589621110239,21563,Beginner,Professional Certificate,THREE_TO_SIX_MONTHS,"Paid media, Social Media Marketing, Social Media Management, Social Media, Marketing Analytics, Target Audience, Marketing Budgets, Social Media Strategy, Social Media Campaigns, Instagram, Content Creation, Campaign Management, Marketing Effectiveness, Marketing, Performance Analysis, Key Performance Indicators (KPIs), Goal Setting, Presentations, Brand Management, Digital Marketing",/professional-certificates/facebook-social-media-marketing,False,,s12n~9kmimrDIEeqxzQqieMm42w
AI Agent Developer,Vanderbilt University,4.799592889130137,7369,Beginner,Specialization,THREE_TO_SIX_MONTHS,"Prompt Engineering, ChatGPT, Generative AI Agents, Generative AI, Ideation, Verification And Validation, Data Validation, Data Presentation, Productivity, AI Personalization, Document Management, Agentic systems, Artificial Intelligence, Personalized Service, Large Language Modeling, OpenAI, Risk Management Framework, Expense Management, Microsoft Excel, Software Development",/specializations/ai-agents,False,,s12n~AZal18caQfOPCtxczxMkgg
Start Writing Prompts like a Pro,Google,4.7924528301886795,636,Beginner,Course,ONE_TO_FOUR_WEEKS,Prompt Engineering,/learn/google-start-writing-prompts-like-a-pro,False,,course~rxFYXB6iEfC5wQ7Ux-t3bw
IBM and ISC2 Cybersecurity Specialist,"ISC2, IBM",4.672927267285243,13364,Beginner,Professional Certificate,THREE_TO_SIX_MONTHS,"Software Development Life Cycle, Computing Platforms, Network Security, Incident Response, Cloud Computing Architecture, Penetration Testing, Computer Security Incident Management, Cloud Services, Business Continuity, Disaster Recovery, Security Controls, Peripheral Devices, Configuration Management, Cybersecurity, Governance, Cloud Security, Network Protocols, Application Security, Information Technology, Cryptography",/professional-certificates/ibm-isc2-cybersecurity-specialist,False,,s12n~-s180RslQ8SG59v5P2kV2g
IBM IT Project Manager,"IBM, SkillUp EdTech",4.7416105851488535,8767,Beginner,Professional Certificate,THREE_TO_SIX_MONTHS,"User Story, Software Development Life Cycle, Stakeholder Engagement, Project Management Life Cycle, Resource Management, Peer Review, Agile Software Development, Earned Value Management, Software Architecture, Development Environment, Stakeholder Management, Agile Methodology, Project Risk Management, Project Management, Information Technology, Risk Management, Sprint Retrospectives, Interviewing Skills, Leadership, Communication",/professional-certificates/ibm-it-project-manager,False,,s12n~p_qFGiDwSnCcNu7dokKQMQ
Intuit Academy Bookkeeping,Intuit,4.582297803963576,7468,Beginner,Professional Certificate,THREE_TO_SIX_MONTHS,"Reconciliation, Financial Statements, Financial Statement Analysis, Inventory Accounting, Payroll, Bookkeeping, QuickBooks (Accounting Software), Payroll Administration, Inventory Control, Payroll Processing, Income Statement, Balance Sheet, Depreciation, Fixed Asset, Payroll Tax, Property Accounting, Accounting Software, Financial Analysis, Sales Tax, Financial Accounting",/professional-certificates/intuit-bookkeeping,False,,s12n~WcLCtpMeEeuROg5gvar_qw
Technical Support Fundamentals,Google,4.826549909810947,160219,Beginner,Course,ONE_TO_THREE_MONTHS,"Desktop Support, Computer Hardware, Technical Support, Software Installation, Help Desk Support, Technical Documentation, Hardware Troubleshooting, Software Documentation, Customer Support, End User Training and Support, Computer Networking, Information Technology, Computer Architecture, Technical Communication, Linux, Microsoft Windows",/learn/technical-support-fundamentals,False,,course~7sBiclFIEeetjQ5ppGVTyA
Agentic AI and AI Agents for Leaders,Vanderbilt University,4.804828823441471,6689,Beginner,Specialization,ONE_TO_THREE_MONTHS,"Prompt Engineering, ChatGPT, Generative AI Agents, Generative AI, Workflow Management, Agentic systems, Productivity, Artificial Intelligence, Artificial Intelligence and Machine Learning (AI/ML), AI Personalization, Business Process Automation, Personalized Service, Large Language Modeling, Automation, Business Transformation, Expense Management, Creative Thinking, Ingenuity, Technology Strategies, Productivity Software",/specializations/ai-agents-for-leaders,False,,s12n~W4Eg6e6LSB-X2Y9MvdsxSg
Foundations of Digital Marketing and E-commerce,Google,4.826130048493859,28251,Beginner,Course,ONE_TO_FOUR_WEEKS,"Data Storytelling, Performance Measurement, Search Engine Marketing, Content Performance Analysis, Data-Driven Decision-Making, Search Engine Optimization, Branding, Web Analytics and SEO, Business Metrics, Marketing Strategy and Techniques, Digital Marketing, Customer Engagement, Customer experience strategy (CX), Digital Advertising, Marketing, E-Commerce, Email Marketing, Brand Awareness, Marketing Analytics, Target Audience",/learn/foundations-of-digital-marketing-and-e-commerce,False,,course~g-0dF3JpEeys9RJMWW48Yw
AI Agents and Agentic AI in Python: Powered by Generative AI,Vanderbilt University,4.809478371501272,6288,Beginner,Specialization,THREE_TO_SIX_MONTHS,"Prompt Engineering, ChatGPT, Generative AI Agents, Productivity, Agentic systems, Generative AI, Artificial Intelligence, Large Language Modeling, OpenAI, Creative Thinking, Ingenuity, Brainstorming, Software Development Tools, Application Development, Prototyping, Persona (User Experience), Business Logic, Application Programming Interface (API), Transaction Processing, Interoperability",/specializations/ai-agents-python,False,,s12n~m55Ol2pRRCSCIHdXN3uvKQ
Generative AI Strategic Leader,Vanderbilt University,4.804024628322571,6659,Beginner,Specialization,ONE_TO_THREE_MONTHS,"Prompt Engineering, ChatGPT, Generative AI Agents, Generative AI, Workflow Management, Productivity, Artificial Intelligence, Artificial Intelligence and Machine Learning (AI/ML), Business Process Automation, Agentic systems, Strategic Decision-Making, Business Intelligence, Business Leadership, Data-Driven Decision-Making, Organizational Leadership, Automation, Strategic Planning, Talent Acquisition, Procurement, Planning",/specializations/generative-ai-strategic-leader,False,,s12n~-2TofyLDQaqp804mElZgOw
IBM IT Scrum Master,"IBM, SkillUp EdTech",4.760462475482605,9687,Beginner,Professional Certificate,THREE_TO_SIX_MONTHS,"User Story, Software Development Life Cycle, Sprint Retrospectives, Agile Software Development, Software Architecture, Development Environment, Kanban Principles, DevOps, Backlogs, Engineering Software, Scrum (Software Development), Information Technology, Agile Project Management, Software Design, Computer Hardware, Agile Methodology, Sprint Planning, Leadership, Risk Management, Communication",/professional-certificates/ibm-it-scrum-master,False,,s12n~PcLcxy4QSEyvznUR586XHA
Maximize Productivity With AI Tools,Google,4.805084745762712,472,Beginner,Course,ONE_TO_FOUR_WEEKS,"Business Workflow Analysis, Generative AI, Process Optimization, Productivity Software, Prompt Engineering, Operational Efficiency, Complex Problem Solving",/learn/google-maximize-productivity-with-ai-tools,False,,course~1BZbGR6kEfCpIQr_6QDb7Q
Generative AI Assistants,Vanderbilt University,4.807899778924097,6785,Beginner,Specialization,ONE_TO_THREE_MONTHS,"Prompt Engineering, ChatGPT, Generative AI, Ideation, Verification And Validation, Data Validation, Productivity, AI Personalization, Artificial Intelligence, Personalized Service, Large Language Modeling, Risk Management Framework, Expense Management, Creative Thinking, Ingenuity, Productivity Software, Brainstorming, Data Ethics, Travel Arrangements, Innovation",/specializations/generative-ai-assistants,False,,s12n~ux0MaVNwTzWn8jlntVix4A
Generative AI Automation,Vanderbilt University,4.8019954389965775,7016,Beginner,Specialization,THREE_TO_SIX_MONTHS,"Prompt Engineering, ChatGPT, Ideation, Verification And Validation, Data Validation, Data Presentation, Productivity, Generative AI, Document Management, Data Synthesis, Image Analysis, Data Capture, Artificial Intelligence, OpenAI, Large Language Modeling, Data Analysis, Organizational Skills, Risk Management Framework, Computer Vision, Microsoft Excel",/specializations/generative-ai-automation,False,,s12n~cR_MndEVQwqrXxahGetzSg
IBM Product Owner,"IBM, SkillUp EdTech",4.74734264465808,5513,Beginner,Professional Certificate,THREE_TO_SIX_MONTHS,"User Story, Sprint Retrospectives, Backlogs, Agile Product Development, Agile Software Development, Stakeholder Communications, Agile Methodology, Kanban Principles, Generative AI, Product Roadmaps, Virtual Teams, Information Technology, Agile Project Management, Computer Hardware, Product Strategy, ChatGPT, Stakeholder Management, Sprint Planning, Product Management, Market Intelligence",/professional-certificates/ibm-product-owner,False,,s12n~aWgD0ohgSjCnQWZ-iPv6xw
Prompt Engineering,Vanderbilt University,4.802237297921475,6928,Beginner,Specialization,ONE_TO_THREE_MONTHS,"Prompt Engineering, ChatGPT, Ideation, Verification And Validation, Data Validation, Data Presentation, Productivity, Document Management, Generative AI, Artificial Intelligence, Large Language Modeling, Risk Management Framework, Microsoft Excel, Creative Thinking, Ingenuity, Brainstorming, Problem Solving, Data Ethics, Data Analysis, Information Management",/specializations/prompt-engineering,False,,s12n~hdt6rMl0TJC-7KKuEFUTcg
DeepLearning.AI Data Analytics,DeepLearning.AI,4.683760683760684,117,Beginner,Professional Certificate,THREE_TO_SIX_MONTHS,"Data Storytelling, Web Scraping, Google Sheets, Data Visualization, Data Presentation, Spreadsheet Software, Large Language Modeling, Tableau Software, Data Literacy, Dashboard, LinkedIn, Pandas (Python Package), Time Series Analysis and Forecasting, Probability & Statistics, Extract, Transform, Load, Statistical Analysis, Statistics, Data Analysis, Data Validation, Descriptive Statistics",/professional-certificates/data-analytics,False,,s12n~qwJ828A1SqKUsjDKu83tfw
Generative AI Data Analyst,Vanderbilt University,4.805080935251799,6672,Beginner,Specialization,THREE_TO_SIX_MONTHS,"Data Storytelling, Prompt Engineering, Data Presentation, ChatGPT, Data Synthesis, Microsoft Excel, Productivity, Infographics, Document Management, Data Analysis, SQL, Generative AI, Artificial Intelligence, Data Visualization, Data Cleansing, Large Language Modeling, Data Import/Export, Statistical Reporting, Data Integration, Databases",/specializations/generative-ai-data-analyst,False,,s12n~7yb-5IuxRsewkoQLuFpH6A
ChatGPT: Master Free AI Tools to Supercharge Productivity,Vanderbilt University,4.813088455772114,6670,Beginner,Specialization,THREE_TO_SIX_MONTHS,"Prompt Engineering, ChatGPT, Generative AI, Productivity, AI Personalization, Artificial Intelligence, Personalized Service, Large Language Modeling, Expense Management, Creative Thinking, Ingenuity, Productivity Software, Brainstorming, Travel Arrangements, Innovation, Scenario Testing, Problem Solving, Communication, Planning, Marketing",/specializations/chatgpt-free-ai-tools-to-excel,False,,s12n~a9PgA8dlQdq2X05pcRS0Kw
